munic,prov,num_certificados,fec_emision_avg,fec_expira_avg,emision_co_avg,consumo_ener_avg,anio_avg,latitud_avg,longitud_avg,clasificacion_emisiones_A_pct,clasificacion_emisiones_B_pct,clasificacion_emisiones_C_pct,clasificacion_emisiones_D_pct,clasificacion_emisiones_E_pct,clasificacion_emisiones_F_pct,clasificacion_emisiones_G_pct,clasificacion_consumo_A_pct,clasificacion_consumo_B_pct,clasificacion_consumo_C_pct,clasificacion_consumo_D_pct,clasificacion_consumo_E_pct,clasificacion_consumo_F_pct,clasificacion_consumo_G_pct,estadoedi_Existente_pct,estadoedi_Obra Terminada_pct,estadoedi_Proyecto Nueva Construcción_pct,estadoedi_Proyecto Reforma_pct,tipoedi_Bloque completo_pct,tipoedi_Bloque: Vivienda individual_pct,tipoedi_Edificio completo_pct,tipoedi_Local_pct,tipoedi_Unifamiliar_pct
LITAGO,ZARAGOZA,16,2022-07-11,2032-08-15,67.95625,319.325625,1955,41.81429302149663,-1.753431275430542,0.0,0.0,12.5,0.0,62.5,18.75,6.25,0.0,0.0,6.25,6.25,56.25,25.0,6.25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,87.5
LITUENIGO,ZARAGOZA,5,2020-10-28,2031-08-30,76.078,346.804,1988,41.835762311636316,-1.761242106511172,0.0,0.0,20.0,0.0,60.0,0.0,20.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
LOARRE,HUESCA,20,2022-01-04,2031-08-25,71.3065,300.613,1964,42.31480270692059,-0.6360699807656255,0.0,0.0,15.0,5.0,45.0,20.0,15.0,0.0,0.0,5.0,15.0,50.0,20.0,10.0,95.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,75.0
LOBERA DE ONSELLA,ZARAGOZA,1,2023-01-16,2033-01-16,46.46,226.89,1944,42.478038274054306,-1.0219880965557906,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
LONGARES,ZARAGOZA,37,2021-04-01,2030-08-14,68.37702702702703,311.16675675675674,1977,41.40288427926854,-1.1681341911503837,0.0,2.7027027027027026,5.405405405405405,18.91891891891892,43.24324324324324,21.62162162162162,8.108108108108109,0.0,0.0,8.108108108108109,13.513513513513514,54.054054054054056,16.216216216216218,8.108108108108109,100.0,0.0,0.0,0.0,0.0,16.216216216216218,0.0,2.7027027027027026,81.08108108108108
LONGAS,ZARAGOZA,4,2022-05-16,2033-01-18,49.195,226.8625,1948,42.480585908668935,-0.9348268060253296,0.0,0.0,50.0,25.0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
LOPORZANO,HUESCA,39,2022-10-05,2032-07-12,62.379487179487185,290.83923076923077,1944,42.18827224247819,-0.30697201649197464,5.128205128205128,7.6923076923076925,10.256410256410255,10.256410256410255,46.15384615384615,7.6923076923076925,12.82051282051282,5.128205128205128,7.6923076923076925,7.6923076923076925,10.256410256410255,43.58974358974359,10.256410256410255,15.384615384615385,100.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,92.3076923076923
LOS FAYOS,ZARAGOZA,19,2022-03-04,2031-05-20,66.74631578947368,298.4973684210526,1955,41.879858912973006,-1.7825254215048318,5.263157894736842,0.0,10.526315789473683,15.789473684210526,42.10526315789473,5.263157894736842,21.052631578947366,5.263157894736842,10.526315789473683,0.0,5.263157894736842,52.63157894736842,15.789473684210526,10.526315789473683,89.47368421052632,10.526315789473683,0.0,0.0,0.0,10.526315789473683,0.0,0.0,89.47368421052632
LOS OLMOS,TERUEL,10,2024-04-28,2034-05-13,44.714,216.74899999999997,1968,40.87708455764484,-0.4868859570961231,0.0,10.0,0.0,40.0,40.0,10.0,0.0,10.0,0.0,0.0,10.0,60.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,90.0
LOS PINTANOS,ZARAGOZA,9,2022-11-05,2032-11-05,60.48222222222223,260.8722222222222,1968,42.5310176236195,-1.0263946632060355,11.11111111111111,0.0,22.22222222222222,33.33333333333333,22.22222222222222,11.11111111111111,0.0,11.11111111111111,0.0,33.33333333333333,22.22222222222222,33.33333333333333,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0,55.55555555555556
LOSCORRALES,HUESCA,11,2022-08-03,2032-08-02,59.81545454545455,268.8863636363636,1946,42.253993924174445,-0.6422629570567099,0.0,0.0,0.0,18.181818181818183,54.54545454545454,27.27272727272727,0.0,0.0,0.0,0.0,9.090909090909092,63.63636363636363,18.181818181818183,9.090909090909092,100.0,0.0,0.0,0.0,0.0,36.36363636363637,0.0,0.0,63.63636363636363
LOSCOS,TERUEL,5,2023-09-27,2032-09-26,44.336,227.81599999999997,1935,41.08138074450723,-1.0442353879717232,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,80.0
LUCENA DE JALON,ZARAGOZA,35,2022-07-06,2032-03-14,58.998,265.5357142857143,1978,41.55475547797859,-1.313042152610824,8.571428571428571,2.857142857142857,5.714285714285714,14.285714285714285,42.857142857142854,14.285714285714285,11.428571428571429,11.428571428571429,0.0,5.714285714285714,20.0,40.0,22.857142857142858,0.0,97.14285714285714,0.0,2.857142857142857,0.0,0.0,5.714285714285714,2.857142857142857,0.0,91.42857142857143
LUCENI,ZARAGOZA,147,2022-02-04,2031-10-22,63.90965986394557,301.6025850340136,1959,41.8280732581801,-1.2401522162295524,4.081632653061225,2.7210884353741496,5.442176870748299,14.965986394557824,43.53741496598639,17.687074829931973,11.564625850340136,2.7210884353741496,2.0408163265306123,5.442176870748299,10.884353741496598,46.93877551020408,17.006802721088434,14.965986394557824,98.63945578231292,0.0,1.3605442176870748,0.0,0.0,21.768707482993197,0.0,4.761904761904762,73.46938775510205
LUESIA,ZARAGOZA,11,2022-06-10,2032-01-20,51.123636363636365,232.44909090909093,1938,42.36941674166143,-1.0232030724555126,18.181818181818183,9.090909090909092,0.0,27.27272727272727,27.27272727272727,9.090909090909092,9.090909090909092,18.181818181818183,9.090909090909092,0.0,27.27272727272727,27.27272727272727,9.090909090909092,9.090909090909092,90.9090909090909,0.0,9.090909090909092,0.0,0.0,18.181818181818183,0.0,0.0,81.81818181818183
LUESMA,ZARAGOZA,1,2026-01-16,2036-01-16,30.15,169.16,1940,41.16563385667444,-1.1458986232163617,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
LUMPIAQUE,ZARAGOZA,134,2021-10-02,2031-06-24,142.65507462686568,759.5136567164179,1967,41.63057944341786,-1.3010088391482446,1.4925373134328357,8.955223880597014,1.4925373134328357,18.65671641791045,52.23880597014925,7.462686567164178,9.701492537313433,0.7462686567164178,6.7164179104477615,5.223880597014925,14.925373134328357,47.76119402985074,14.925373134328357,9.701492537313433,98.50746268656717,0.0,1.4925373134328357,0.0,2.2388059701492535,6.7164179104477615,1.4925373134328357,1.4925373134328357,88.05970149253731
LUNA,ZARAGOZA,43,2022-01-23,2031-08-16,66.21023255813954,307.25162790697675,1961,42.16855980779337,-0.928813789598644,2.3255813953488373,0.0,2.3255813953488373,11.627906976744185,51.162790697674424,25.581395348837212,6.976744186046512,2.3255813953488373,0.0,4.651162790697675,9.30232558139535,51.162790697674424,18.6046511627907,13.953488372093023,97.67441860465115,0.0,2.3255813953488373,0.0,0.0,23.25581395348837,0.0,4.651162790697675,72.09302325581395
LUPIÑEN-ORTILLA,HUESCA,42,2022-07-07,2032-11-18,57.903333333333336,257.8592857142857,1981,42.16842990832582,-0.6014672037136557,4.761904761904762,4.761904761904762,4.761904761904762,23.809523809523807,40.476190476190474,14.285714285714285,7.142857142857142,4.761904761904762,4.761904761904762,4.761904761904762,14.285714285714285,52.38095238095239,11.904761904761903,7.142857142857142,100.0,0.0,0.0,0.0,0.0,9.523809523809524,0.0,0.0,90.47619047619048
MAGALLON,ZARAGOZA,115,2022-02-06,2031-09-11,59.13739130434783,279.0126086956522,1969,41.832003144762645,-1.4617170173931875,3.4782608695652173,3.4782608695652173,2.608695652173913,17.391304347826086,52.17391304347826,10.434782608695652,10.434782608695652,3.4782608695652173,2.608695652173913,0.8695652173913043,12.173913043478262,55.65217391304348,15.65217391304348,9.565217391304348,95.65217391304348,0.8695652173913043,3.4782608695652173,0.0,0.8695652173913043,25.217391304347824,0.8695652173913043,1.7391304347826086,71.30434782608695
MAICAS,TERUEL,1,2025-09-26,2035-09-26,54.68,259.15,1985,40.967799678718485,-0.8912025443126746,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
MAINAR,ZARAGOZA,7,2020-11-17,2030-11-17,57.94571428571429,295.77,1948,41.19251473967106,-1.3027406961364143,0.0,0.0,14.285714285714285,14.285714285714285,71.42857142857143,0.0,0.0,0.0,0.0,0.0,28.57142857142857,57.14285714285714,14.285714285714285,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
MALANQUILLA,ZARAGOZA,3,2023-03-13,2033-03-14,26.546666666666667,131.04,1970,41.56929010293717,-1.8745750477274257,33.33333333333333,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
MALEJAN,ZARAGOZA,28,2021-06-27,2031-08-27,62.9225,285.6046428571429,1951,41.827510795680396,-1.5488041499681258,3.571428571428571,7.142857142857142,0.0,14.285714285714285,57.14285714285714,7.142857142857142,10.714285714285714,3.571428571428571,3.571428571428571,3.571428571428571,0.0,67.85714285714286,17.857142857142858,3.571428571428571,96.42857142857143,0.0,3.571428571428571,0.0,0.0,10.714285714285714,0.0,0.0,89.28571428571429
MALLEN,ZARAGOZA,287,2021-09-24,2031-05-27,67.61477351916376,299.57337979094075,1970,41.8994543213169,-1.4193802571132816,4.181184668989547,1.3937282229965158,4.529616724738676,14.285714285714285,49.825783972125436,13.240418118466899,12.543554006968641,4.181184668989547,1.3937282229965158,2.0905923344947737,10.452961672473867,52.264808362369344,17.073170731707318,12.543554006968641,97.90940766550523,1.0452961672473868,1.0452961672473868,0.0,1.0452961672473868,24.041811846689896,1.3937282229965158,4.529616724738676,68.98954703832753
MALON,ZARAGOZA,42,2021-09-17,2031-03-31,73.36857142857143,305.3647619047619,1958,41.951629493217624,-1.6730971075877958,2.380952380952381,0.0,9.523809523809524,9.523809523809524,45.23809523809524,14.285714285714285,19.047619047619047,0.0,2.380952380952381,9.523809523809524,11.904761904761903,52.38095238095239,14.285714285714285,9.523809523809524,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,97.61904761904762
MALUENDA,ZARAGOZA,47,2022-01-23,2031-04-27,74.06106382978723,326.29063829787236,1966,41.286822641508515,-1.6165589104021671,2.127659574468085,2.127659574468085,6.382978723404255,10.638297872340425,38.297872340425535,19.148936170212767,21.27659574468085,0.0,2.127659574468085,6.382978723404255,12.76595744680851,36.17021276595745,29.78723404255319,12.76595744680851,100.0,0.0,0.0,0.0,0.0,21.27659574468085,0.0,6.382978723404255,72.3404255319149
MANCHONES,ZARAGOZA,10,2021-01-30,2030-09-11,66.035,304.073,1957,41.15011855316748,-1.466137834815358,10.0,0.0,0.0,10.0,70.0,0.0,10.0,10.0,0.0,0.0,0.0,60.0,20.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
MANZANERA,TERUEL,89,2022-04-20,2032-04-01,41.58269662921349,202.2691011235955,1971,40.05341227586379,-0.8566930376636607,2.247191011235955,3.3707865168539324,8.98876404494382,21.34831460674157,53.93258426966292,4.49438202247191,5.617977528089887,3.3707865168539324,2.247191011235955,5.617977528089887,17.97752808988764,57.30337078651685,7.865168539325842,5.617977528089887,93.25842696629213,1.1235955056179776,5.617977528089887,0.0,3.3707865168539324,39.325842696629216,5.617977528089887,1.1235955056179776,50.56179775280899
MARA,ZARAGOZA,12,2021-09-24,2031-04-25,69.96249999999999,334.2675,1951,41.288542595046785,-1.5180254211283646,0.0,8.333333333333332,8.333333333333332,16.666666666666664,25.0,16.666666666666664,25.0,8.333333333333332,0.0,8.333333333333332,0.0,41.66666666666667,16.666666666666664,25.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,8.333333333333332,66.66666666666666
MARIA DE HUERVA,ZARAGOZA,800,2021-05-04,2031-08-08,44.3951,214.63776249999998,2001,41.5387377592579,-0.9967852180329692,3.375,3.5000000000000004,9.875,36.875,42.875,2.25,1.25,2.375,4.0,8.125,30.125,49.625,3.125,2.625,99.375,0.125,0.25,0.25,8.25,17.375,0.375,1.625,72.375
MARRACOS,ZARAGOZA,9,2020-03-21,2030-03-21,58.05222222222223,293.3833333333333,1959,42.09083270316456,-0.7755262461761718,0.0,0.0,0.0,33.33333333333333,44.44444444444444,22.22222222222222,0.0,0.0,0.0,0.0,22.22222222222222,66.66666666666666,0.0,11.11111111111111,100.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,88.88888888888889
MARTIN DEL RIO,TERUEL,31,2022-11-21,2031-10-29,70.7558064516129,277.5648387096774,1941,40.84418132696622,-0.8962808132344624,6.451612903225806,0.0,6.451612903225806,12.903225806451612,35.483870967741936,12.903225806451612,25.806451612903224,6.451612903225806,0.0,3.225806451612903,19.35483870967742,35.483870967741936,16.129032258064516,19.35483870967742,100.0,0.0,0.0,0.0,0.0,25.806451612903224,3.225806451612903,3.225806451612903,67.74193548387096
MAS DE LAS MATAS,TERUEL,98,2022-01-21,2031-06-13,61.48979591836735,291.3934693877551,1957,40.83376258955984,-0.24263881523254655,4.081632653061225,2.0408163265306123,6.122448979591836,11.224489795918368,42.857142857142854,22.448979591836736,11.224489795918368,3.061224489795918,2.0408163265306123,4.081632653061225,12.244897959183673,38.775510204081634,17.346938775510203,22.448979591836736,97.95918367346938,0.0,2.0408163265306123,0.0,0.0,21.428571428571427,2.0408163265306123,4.081632653061225,72.44897959183673
MEDIANA DE ARAGON,ZARAGOZA,55,2022-09-02,2032-04-21,49.503454545454545,233.18236363636365,1971,41.46613956879128,-0.7089816576681354,7.2727272727272725,7.2727272727272725,16.363636363636363,20.0,36.36363636363637,5.454545454545454,7.2727272727272725,5.454545454545454,7.2727272727272725,7.2727272727272725,36.36363636363637,29.09090909090909,7.2727272727272725,7.2727272727272725,98.18181818181819,0.0,1.8181818181818181,0.0,0.0,0.0,1.8181818181818181,0.0,98.18181818181819
MESONES DE ISUELA,ZARAGOZA,11,2022-08-19,2032-08-19,61.88727272727272,279.6290909090909,1957,41.55068873278478,-1.5380118893749177,0.0,0.0,0.0,27.27272727272727,63.63636363636363,0.0,9.090909090909092,0.0,0.0,0.0,36.36363636363637,36.36363636363637,27.27272727272727,0.0,100.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,90.9090909090909
MEZALOCHA,ZARAGOZA,15,2021-06-20,2031-06-25,71.94133333333333,350.9293333333334,1965,41.428945395414665,-1.0815380719008514,0.0,0.0,6.666666666666667,13.333333333333334,46.666666666666664,26.666666666666668,6.666666666666667,0.0,0.0,0.0,6.666666666666667,60.0,20.0,13.333333333333334,100.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,86.66666666666667
MEZQUITA DE JARQUE,TERUEL,9,2022-02-24,2032-05-28,36.34111111111111,161.08333333333334,1995,40.72079214900441,-0.8663349327288322,22.22222222222222,0.0,11.11111111111111,33.33333333333333,33.33333333333333,0.0,0.0,22.22222222222222,0.0,22.22222222222222,22.22222222222222,33.33333333333333,0.0,0.0,77.77777777777779,22.22222222222222,0.0,0.0,0.0,11.11111111111111,22.22222222222222,11.11111111111111,55.55555555555556
MIANOS,ZARAGOZA,3,2022-03-09,2032-03-08,67.56,359.76,1986,42.58527454323623,-0.9527597411659294,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,33.33333333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
MIEDES,ZARAGOZA,16,2022-11-24,2032-08-01,68.22625,321.506875,1953,41.2573472357917,-1.491175561729056,0.0,0.0,0.0,25.0,56.25,6.25,12.5,0.0,0.0,0.0,25.0,56.25,6.25,12.5,100.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,81.25
MIRAMBEL,TERUEL,4,2023-06-13,2033-06-13,41.36750000000001,218.22750000000002,1931,40.5785754414189,-0.33497560843945795,25.0,0.0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,25.0,75.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,75.0
MIRAVETE DE LA SIERRA,TERUEL,3,2021-03-22,2031-03-22,54.79,257.14,1962,40.576235199566106,-0.6941513772864963,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666
MOLINOS,TERUEL,22,2022-12-14,2032-01-16,63.20409090909091,311.9890909090909,1957,40.81968104728299,-0.4501736296924124,4.545454545454546,0.0,4.545454545454546,4.545454545454546,45.45454545454545,36.36363636363637,4.545454545454546,4.545454545454546,0.0,4.545454545454546,4.545454545454546,40.909090909090914,18.181818181818183,27.27272727272727,100.0,0.0,0.0,0.0,0.0,13.636363636363635,0.0,0.0,86.36363636363636
MONEGRILLO,ZARAGOZA,14,2023-01-31,2032-01-11,62.59142857142857,276.175,1949,41.63937937109097,-0.41484559651470715,14.285714285714285,14.285714285714285,0.0,0.0,28.57142857142857,21.428571428571427,21.428571428571427,14.285714285714285,7.142857142857142,7.142857142857142,0.0,35.714285714285715,28.57142857142857,7.142857142857142,92.85714285714286,7.142857142857142,0.0,0.0,7.142857142857142,14.285714285714285,0.0,0.0,78.57142857142857
MONEVA,ZARAGOZA,5,2021-03-10,2031-03-10,66.26599999999999,315.686,1945,41.12813055591338,-0.8342575175821461,0.0,0.0,0.0,20.0,60.0,0.0,20.0,0.0,0.0,20.0,0.0,60.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
MONFLORITE-LASCASAS,HUESCA,29,2022-02-19,2032-02-12,52.63068965517241,245.68965517241378,1988,42.09341716332087,-0.35651308448783253,3.4482758620689653,3.4482758620689653,10.344827586206897,37.93103448275862,37.93103448275862,0.0,6.896551724137931,3.4482758620689653,0.0,6.896551724137931,37.93103448275862,44.827586206896555,0.0,6.896551724137931,100.0,0.0,0.0,0.0,0.0,3.4482758620689653,3.4482758620689653,0.0,93.10344827586206
MONFORTE DE MOYUELA,TERUEL,5,2021-10-08,2031-10-09,62.182,282.646,1927,41.05508708922372,-1.0142665634338417,0.0,0.0,0.0,20.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,80.0
MONREAL DE ARIZA,ZARAGOZA,7,2022-09-10,2032-09-10,74.69142857142857,351.6671428571429,1973,41.2914699800456,-2.1054203767722273,0.0,0.0,0.0,0.0,71.42857142857143,28.57142857142857,0.0,0.0,0.0,0.0,0.0,71.42857142857143,28.57142857142857,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
MONREAL DEL CAMPO,TERUEL,128,2022-10-01,2032-04-29,54.99359375,238.79671875,1977,40.787900686984074,-1.354852000394677,1.5625,0.0,7.03125,9.375,53.125,14.84375,14.0625,1.5625,0.0,5.46875,11.71875,56.25,11.71875,13.28125,99.21875,0.0,0.78125,0.0,2.34375,39.0625,4.6875,2.34375,51.5625
MONROYO,TERUEL,22,2022-11-11,2032-11-26,44.81909090909091,210.83136363636365,1969,40.78993393112379,-0.03184124519800994,4.545454545454546,9.090909090909092,4.545454545454546,31.818181818181817,31.818181818181817,13.636363636363635,4.545454545454546,4.545454545454546,0.0,13.636363636363635,18.181818181818183,50.0,9.090909090909092,4.545454545454546,95.45454545454545,0.0,4.545454545454546,0.0,4.545454545454546,4.545454545454546,13.636363636363635,0.0,77.27272727272727
MONTALBAN,TERUEL,98,2022-07-30,2031-07-15,69.9615306122449,292.1594897959184,1948,40.83336802416439,-0.8002113188828343,3.061224489795918,2.0408163265306123,5.1020408163265305,13.26530612244898,32.6530612244898,15.306122448979592,28.57142857142857,4.081632653061225,3.061224489795918,3.061224489795918,8.16326530612245,42.857142857142854,13.26530612244898,25.510204081632654,100.0,0.0,0.0,0.0,1.0204081632653061,46.93877551020408,1.0204081632653061,4.081632653061225,46.93877551020408
MONTEAGUDO DEL CASTILLO,TERUEL,4,2022-01-17,2032-01-18,50.4025,193.38,2000,40.45474798199997,-0.8176207648532693,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0
MONTERDE,ZARAGOZA,7,2022-08-21,2032-08-25,47.42285714285714,226.73142857142855,1952,41.16685116612238,-1.7500700253827683,0.0,0.0,0.0,71.42857142857143,28.57142857142857,0.0,0.0,0.0,0.0,0.0,42.857142857142854,57.14285714285714,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,85.71428571428571
MONTERDE DE ALBARRACIN,TERUEL,20,2023-04-29,2032-10-05,56.7635,280.6955,1944,40.497377805394706,-1.49256780114113,10.0,5.0,5.0,20.0,40.0,10.0,10.0,5.0,10.0,5.0,20.0,20.0,20.0,20.0,95.0,5.0,0.0,0.0,0.0,15.0,20.0,5.0,60.0
MONTON,ZARAGOZA,10,2022-05-23,2031-11-22,53.753,254.00900000000001,1934,41.20632491728623,-1.515200947136048,10.0,10.0,0.0,0.0,60.0,20.0,0.0,0.0,20.0,0.0,0.0,60.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,90.0
MORA DE RUBIELOS,TERUEL,338,2021-11-04,2031-09-11,49.50532544378698,224.89473372781063,1980,40.25126606086477,-0.7534318754932333,2.6627218934911245,2.366863905325444,8.875739644970414,18.93491124260355,57.692307692307686,5.9171597633136095,3.5502958579881656,2.0710059171597637,2.9585798816568047,5.621301775147929,14.497041420118343,57.100591715976336,8.284023668639055,9.467455621301776,99.40828402366864,0.0,0.591715976331361,0.0,1.7751479289940828,54.142011834319526,4.733727810650888,2.366863905325444,36.98224852071006
MORATA DE JALON,ZARAGOZA,123,2021-09-08,2030-12-30,64.96780487804878,310.06260162601626,1952,41.473712744981995,-1.477630358691648,3.2520325203252036,3.2520325203252036,6.504065040650407,5.691056910569105,46.34146341463415,17.88617886178862,17.073170731707318,4.0650406504065035,2.4390243902439024,4.0650406504065035,7.317073170731707,41.46341463414634,21.138211382113823,19.51219512195122,99.1869918699187,0.0,0.8130081300813009,0.0,4.0650406504065035,29.268292682926827,1.6260162601626018,2.4390243902439024,62.601626016260155
MORATA DE JILOCA,ZARAGOZA,18,2022-07-19,2030-08-08,87.7188888888889,448.0711111111111,1946,41.24672793093111,-1.5858643899146203,5.555555555555555,0.0,5.555555555555555,11.11111111111111,16.666666666666664,44.44444444444444,16.666666666666664,5.555555555555555,0.0,0.0,16.666666666666664,27.77777777777778,16.666666666666664,33.33333333333333,100.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,5.555555555555555,88.88888888888889
MORES,ZARAGOZA,38,2022-06-25,2032-07-06,60.307105263157894,301.9815789473684,1953,41.47374346868254,-1.5577931195910402,0.0,0.0,0.0,13.157894736842104,78.94736842105263,2.631578947368421,5.263157894736842,0.0,0.0,0.0,7.894736842105263,71.05263157894737,15.789473684210526,5.263157894736842,100.0,0.0,0.0,0.0,0.0,18.421052631578945,0.0,0.0,81.57894736842105
MOROS,ZARAGOZA,22,2021-09-18,2030-10-22,72.11772727272727,322.90272727272725,1928,41.397925614028175,-1.828324448238316,4.545454545454546,0.0,0.0,13.636363636363635,40.909090909090914,22.727272727272727,18.181818181818183,4.545454545454546,0.0,0.0,13.636363636363635,36.36363636363637,22.727272727272727,22.727272727272727,100.0,0.0,0.0,0.0,0.0,27.27272727272727,0.0,0.0,72.72727272727273
MOSCARDON,TERUEL,8,2021-09-20,2031-08-01,120.995,206.9725,1977,40.33275400623434,-1.5370229827505573,12.5,0.0,25.0,25.0,25.0,12.5,0.0,0.0,12.5,0.0,50.0,25.0,0.0,12.5,100.0,0.0,0.0,0.0,0.0,0.0,62.5,12.5,25.0
MOSQUERUELA,TERUEL,43,2021-08-28,2031-07-07,47.93255813953488,210.83093023255813,1981,40.36138716348811,-0.447690116703515,2.3255813953488373,9.30232558139535,6.976744186046512,18.6046511627907,53.48837209302325,2.3255813953488373,6.976744186046512,2.3255813953488373,4.651162790697675,11.627906976744185,9.30232558139535,60.46511627906976,6.976744186046512,4.651162790697675,100.0,0.0,0.0,0.0,0.0,46.51162790697674,11.627906976744185,4.651162790697675,37.2093023255814
MOYUELA,ZARAGOZA,15,2020-08-11,2030-08-12,74.856,358.36466666666666,1953,41.127684516897865,-0.9232900138120805,0.0,0.0,6.666666666666667,0.0,66.66666666666666,13.333333333333334,13.333333333333334,0.0,0.0,6.666666666666667,6.666666666666667,53.333333333333336,6.666666666666667,26.666666666666668,100.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,86.66666666666667
MOZOTA,ZARAGOZA,19,2021-12-24,2031-07-14,71.89684210526316,343.9242105263158,1966,41.48454670925179,-1.0682371289292758,0.0,0.0,0.0,15.789473684210526,52.63157894736842,26.31578947368421,5.263157894736842,0.0,0.0,0.0,10.526315789473683,52.63157894736842,21.052631578947366,15.789473684210526,100.0,0.0,0.0,0.0,0.0,5.263157894736842,0.0,0.0,94.73684210526315
MUEL,ZARAGOZA,215,2022-01-05,2032-02-17,63.159627906976745,302.9107441860465,1984,41.46773644816434,-1.0845911543115774,3.255813953488372,6.046511627906977,9.767441860465116,15.348837209302326,44.651162790697676,10.69767441860465,10.232558139534884,3.7209302325581395,2.7906976744186047,4.186046511627907,17.674418604651162,47.44186046511628,8.837209302325581,15.348837209302326,100.0,0.0,0.0,0.0,2.7906976744186047,32.55813953488372,2.3255813953488373,1.3953488372093024,60.93023255813953
MUNEBREGA,ZARAGOZA,19,2022-02-24,2032-03-03,57.5578947368421,278.8310526315789,1966,41.25139301348418,-1.7048738761906879,5.263157894736842,0.0,10.526315789473683,10.526315789473683,63.1578947368421,10.526315789473683,0.0,0.0,5.263157894736842,10.526315789473683,10.526315789473683,63.1578947368421,10.526315789473683,0.0,100.0,0.0,0.0,0.0,0.0,10.526315789473683,0.0,0.0,89.47368421052632
MUNIESA,TERUEL,38,2022-09-03,2032-09-06,48.743947368421054,218.0715789473684,1943,41.03255992977993,-0.8107747824553971,5.263157894736842,7.894736842105263,10.526315789473683,10.526315789473683,50.0,10.526315789473683,5.263157894736842,5.263157894736842,10.526315789473683,7.894736842105263,7.894736842105263,55.26315789473685,10.526315789473683,2.631578947368421,94.73684210526315,2.631578947368421,2.631578947368421,0.0,0.0,0.0,0.0,0.0,100.0
